23760;-44574;62732;0
23844;-44550;62812;0
24010;-44500;62973;0
24094;-44475;63055;0
24261;-44423;63217;0
24345;-44397;63298;0
24510;-44345;63458;0
24593;-44319;63537;0
24756;-44266;63694;0
24837;-44240;63773;0
24996;-44187;63926;0
25075;-44161;64002;0
25227;-44109;64147;0
25302;-44083;64218;0
25445;-44033;64355;0
25516;-44008;64423;0
25659;-43956;64559;0
25732;-43930;64628;0
25871;-43878;64760;0
25941;-43852;64826;0
26080;-43799;64957;0
26149;-43773;65022;0
26287;-43718;65152;0
26355;-43691;65217;0
26490;-43636;65344;0
26557;-43609;65407;0
26685;-43555;65527;0
26750;-43528;65587;0
26879;-43471;65708;0
26943;-43443;65767;0
27069;-43387;65884;0
27131;-43358;65940;0
27251;-43303;66050;0
27309;-43275;66103;0
27426;-43219;66209;0
27485;-43189;66262;0
27603;-43130;66368;0
27661;-43101;66419;0
27774;-43042;66519;0
27830;-43012;66569;0
27940;-42953;66665;0
27994;-42923;66713;0
28105;-42861;66809;0
28161;-42829;66857;0
28269;-42766;66950;0
28324;-42734;66996;0
28430;-42671;67086;0
28482;-42639;67129;0
28585;-42575;67214;0
28636;-42543;67256;0
28738;-42479;67339;0
28789;-42446;67380;0
28890;-42380;67461;0
28940;-42346;67501;0
29041;-42278;67580;0
29092;-42244;67619;0
29192;-42174;67697;0
29243;-42139;67735;0
29346;-42066;67812;0
29397;-42030;67849;0
29498;-41956;67923;0
29548;-41919;67959;0
29651;-41844;68031;0
29703;-41807;68066;0
29811;-41727;68139;0
29864;-41687;68174;0
29969;-41607;68243;0
30021;-41568;68276;0
30123;-41488;68341;0
30174;-41449;68372;0
30274;-41369;68433;0
30324;-41329;68463;0
30423;-41249;68522;0
30472;-41209;68550;0
30569;-41128;68605;0
30618;-41087;68633;0
30715;-41006;68685;0
30764;-40965;68710;0
30864;-40880;68761;0
30914;-40837;68786;0
31013;-40751;68833;0
31063;-40707;68856;0
31163;-40620;68901;0
31213;-40576;68922;0
31319;-40486;68965;0
31372;-40442;68985;0
31476;-40353;69023;0
31528;-40308;69042;0
31632;-40219;69077;0
31682;-40175;69094;0
31784;-40087;69126;0
31834;-40043;69141;0
31934;-39955;69170;0
31985;-39911;69184;0
32085;-39823;69210;0
32135;-39779;69222;0
32236;-39690;69246;0
32287;-39646;69257;0
32389;-39557;69278;0
32441;-39512;69288;0
32544;-39423;69306;0
32598;-39377;69315;0
32707;-39284;69331;0
32760;-39239;69338;0
32870;-39148;69350;0
32924;-39104;69356;0
33031;-39014;69365;0
33084;-38969;69369;0
33190;-38878;69375;0
33243;-38833;69378;0
33348;-38743;69381;0
33400;-38698;69381;0
33505;-38609;69381;0
33557;-38564;69380;0
33661;-38474;69377;0
33713;-38430;69375;0
33817;-38341;69369;0
33869;-38297;69365;0
33973;-38209;69356;0
34025;-38165;69351;0
34130;-38078;69339;0
34182;-38035;69333;0
34293;-37948;69319;0
34349;-37905;69311;0
34459;-37820;69295;0
34514;-37777;69286;0
34621;-37692;69267;0
34674;-37651;69258;0
34778;-37567;69238;0
34830;-37526;69227;0
34932;-37444;69205;0
34983;-37403;69193;0
35082;-37322;69169;0
35132;-37282;69157;0
35230;-37202;69131;0
35279;-37163;69117;0
35375;-37085;69089;0
35423;-37046;69075;0
35518;-36970;69045;0
35565;-36932;69029;0
35660;-36857;68997;0
35706;-36820;68980;0
35800;-36747;68946;0
35846;-36711;68929;0
35934;-36640;68892;0
35978;-36605;68874;0
36065;-36535;68835;0
36108;-36501;68816;0
36193;-36434;68775;0
36235;-36400;68755;0
36320;-36334;68712;0
36362;-36302;68691;0
36445;-36237;68646;0
36487;-36206;68623;0
36570;-36143;68577;0
36611;-36112;68553;0
36693;-36051;68504;0
